CID,f_inhibition_at_50_uM,activity,MaxAbsEStateIndex
JAN-GHE-5a013bed-4,0.786645235,0,11.587756991685565
JAN-GHE-5a013bed-5,-21.628234,0,11.560534769463342
JAN-GHE-5a013bed-6,3.342711,0,11.58803476946334
JAN-GHE-5a013bed-7,-3.049,0,11.575812547241117
JAN-GHE-5a013bed-8,13.314420000000002,0,11.671186696900984
JAN-GHE-5a013bed-11,49.13381500000001,0,11.521368102796671
TRY-UNI-2eddb1ff-1,42.149045,0,11.884135959939533
TRY-UNI-2eddb1ff-2,46.01123,0,11.835631141345427
TRY-UNI-2eddb1ff-3,-5.64141,0,12.166649659863946
TRY-UNI-2eddb1ff-7,97.00562,1,12.209428539934493
ALP-POS-95b75b4d-1,65.25146,1,12.96688747182885
ALP-POS-95b75b4d-2,6.459908,0,11.824860166288733
ALP-POS-95b75b4d-4,19.832635,0,12.091973261526833
ALP-POS-95b75b4d-6,-2.059689,0,11.752297808012091
JAN-GHE-83b26c96-1,1.1459735,0,12.40526927437642
JAN-GHE-83b26c96-2,44.615305,0,12.367507086167803
JAN-GHE-83b26c96-3,38.868179999999995,0,12.53435090702948
JAN-GHE-83b26c96-6,18.962065,0,12.389249811035526
JAN-GHE-83b26c96-7,20.623595,0,12.608316326530614
JAN-GHE-83b26c96-8,90.64927,1,12.584566326530615
JAN-GHE-83b26c96-9,42.4666,0,12.636094104308393
JAN-GHE-83b26c96-10,38.98899,0,12.594427437641725
JAN-GHE-83b26c96-11,3.26725005,0,11.88012046485261
JAN-GHE-83b26c96-12,77.679955,1,11.891186696900986
JAN-GHE-83b26c96-13,39.673875,0,11.904043839758124
JAN-GHE-83b26c96-14,49.125045,0,12.59625862811965
JAN-GHE-83b26c96-15,15.100114999999999,0,12.23146447467876
JAN-GHE-83b26c96-16,3.24693005,0,12.469381141345425
JAN-GHE-83b26c96-17,9.7716375,0,12.050908919123206
JAN-GHE-83b26c96-18,33.925115000000005,0,12.399844104308391
JAN-GHE-83b26c96-20,61.618515,1,12.578686696900986
JAN-GHE-83b26c96-21,3.0520025,0,12.108491433610482
JAN-GHE-83b26c96-22,67.95416,1,12.516186696900986
JAN-GHE-83b26c96-23,35.264575,0,14.055796800201565
JAN-GHE-83b26c96-24,13.760313,0,5.943920737240242
JAN-GHE-83b26c96-25,5.2507035,0,5.9476055444964775
JAN-GHE-d851b096-6,7.0225965,0,11.477404100529098
MAT-POS-4e253971-1,5.54785,0,8.74857888071088
MAT-POS-4e253971-2,37.9037,0,11.62321452690861
MAT-POS-4e253971-3,22.15177000000001,0,11.674557350718064
AAR-POS-5507155c-1,5.047082,0,11.296847915091965
LON-WEI-d1c9908a-1,-13.512979999999999,0,13.263580719324768
LON-WEI-d1c9908a-2,-9.807806,0,13.469299256739733
LON-WEI-d1c9908a-3,22.44898,0,13.682798485134795
LON-WEI-d1c9908a-4,6.082821,0,13.692798485134794
LON-WEI-d1c9908a-5,12.60155,0,13.540576262912571
LON-WEI-d1c9908a-6,21.022389999999998,0,13.616986803980849
LON-WEI-d1c9908a-7,12.04676,0,13.530576262912572
LON-WEI-d1c9908a-8,20.94313,0,13.837731796422274
LON-WEI-d1c9908a-9,-14.820689999999999,0,14.055002319507327
LON-WEI-d1c9908a-10,-3.744799,0,13.827731796422274
LON-WEI-d1c9908a-11,47.05766,0,13.490566617850845
LON-WEI-d1c9908a-12,-11.47216,0,13.585068849700885
LON-WEI-d1c9908a-13,34.65425,0,14.060104360323653
AAR-POS-8a4e0f60-1,15.5720445,0,12.87365655368361
AAR-POS-8a4e0f60-2,-15.769589999999999,0,12.880600998128052
AAR-POS-8a4e0f60-4,1.313917,0,12.199074955558679
AAR-POS-8a4e0f60-6,17.34965,0,12.308196873049312
AAR-POS-8a4e0f60-7,59.367865,1,12.647573095386086
AAR-POS-8a4e0f60-8,10.18225,0,12.57302465224647
AAR-POS-8a4e0f60-9,-11.94555,0,12.628430656327936
AAR-POS-8a4e0f60-10,-19.27192,0,14.259404866105976
LON-WEI-adc59df6-1,4.242857,0,13.471039225875534
LON-WEI-adc59df6-2,46.30419000000001,0,13.225198333963213
LON-WEI-adc59df6-3,69.70666999999999,1,12.636878424981106
LON-WEI-adc59df6-4,18.070079999999997,0,13.703374433106575
LON-WEI-adc59df6-6,22.161189999999998,0,13.623817003653311
LON-WEI-adc59df6-7,30.89273,0,13.292165769085411
LON-WEI-adc59df6-8,17.809070000000006,0,13.50617283950617
LON-WEI-adc59df6-10,75.64303000000002,1,13.194300673973293
LON-WEI-adc59df6-14,11.98804,0,13.241150163769213
LON-WEI-adc59df6-16,13.863864999999999,0,13.550757590073069
LON-WEI-adc59df6-17,68.91759,1,13.103515054169815
LON-WEI-adc59df6-18,44.234359999999995,0,13.619954018644496
LON-WEI-adc59df6-19,41.25708,0,13.353851410934745
LON-WEI-adc59df6-21,0.4157878,0,13.048372385991435
LON-WEI-adc59df6-23,76.37749000000002,1,13.404136117409925
LON-WEI-adc59df6-26,52.70793000000001,1,13.05721875787352
LON-WEI-adc59df6-27,19.37814,0,13.160287068531115
LON-WEI-adc59df6-28,59.26645,1,13.390865299823634
LON-WEI-adc59df6-30,50.15858,1,12.837955719324768
LON-WEI-adc59df6-31,32.50125,0,13.207261274880324
LON-WEI-adc59df6-32,44.10689,0,13.339112181909801
LON-WEI-adc59df6-35,-12.77713,0,13.393927941546988
LON-WEI-adc59df6-37,13.399289999999999,0,13.502798485134795
LON-WEI-adc59df6-39,0.6676884,0,13.465356512975562
LON-WEI-adc59df6-40,66.59281999999999,1,13.41127346308894
LON-WEI-adc59df6-41,35.96716,0,13.398535367850846
LON-WEI-adc59df6-43,60.383215,1,13.635473198538675
LON-WEI-adc59df6-44,32.95042,0,13.088372385991436
LON-WEI-adc59df6-45,41.627340000000004,0,13.743172634794659
LON-WEI-adc59df6-47,83.42766999999998,1,13.478152508313633
LON-WEI-adc59df6-49,-23.5603,0,13.131539902998234
LON-WEI-adc59df6-52,-17.45702,0,13.697268833459306
LON-WEI-adc59df6-53,19.56934,0,13.3217968946838
LON-WEI-adc59df6-54,-13.848460000000001,0,13.349574672461575
LON-WEI-adc59df6-55,7.839269,0,13.5017968946838
LON-WEI-adc59df6-56,2.239791,0,13.405802941546991
LON-WEI-adc59df6-57,2.585775,0,13.481934445074327
LON-WEI-adc59df6-58,-6.8711210000000005,0,13.412393550012595
LON-WEI-adc59df6-59,28.62562,0,13.564615772234822
LON-WEI-adc59df6-60,-15.478229999999998,0,14.03786211059802
LON-WEI-adc59df6-61,-12.48577,0,13.405802941546991
LON-WEI-adc59df6-62,-6.4644379999999995,0,13.22946916729655
LON-WEI-adc59df6-66,-5.54325,0,13.4282610703929
LON-WEI-adc59df6-67,8.239882000000001,0,13.355217020450153
LON-WEI-adc59df6-68,10.522160000000001,0,13.233165076215672
LON-WEI-adc59df6-72,-4.3028025,0,13.030575003149409
LON-WEI-adc59df6-73,20.70864,0,13.233547020660115
LON-WEI-adc59df6-78,3.2985055,0,13.199628826660753
LON-WEI-adc59df6-83,4.282311,0,13.286932078029661
LON-WEI-adc59df6-87,-14.795370000000002,0,13.188826357524952
LON-WEI-adc59df6-89,13.44785,0,13.21484095490048
LON-WEI-adc59df6-92,6.34911,0,13.323558515998993
LON-WEI-adc59df6-93,1.3401265,0,13.046859410430839
LON-WEI-adc59df6-94,6.9378899999999994,0,13.346425225182667
LON-WEI-adc59df6-95,-17.25368,0,13.249776005520054
LON-WEI-adc59df6-96,-7.6254295,0,12.96533304988662
LON-WEI-adc59df6-99,15.54313,0,13.231023990614764
LON-WEI-adc59df6-101,-19.4267,0,13.165990173847316
LON-WEI-adc59df6-102,25.910954999999998,0,13.357150415721845
LON-WEI-adc59df6-103,3.6965660000000002,0,13.14153698979592
LON-WEI-adc59df6-104,-18.006339999999994,0,13.29097757621567
JOH-UNI-a5c0a47e-1,4.096634,0,12.294248472537165
JOH-UNI-a5c0a47e-2,-5.1341065000000015,0,12.30625952695893
JOH-UNI-c7afdb96-2,22.17159,0,12.805860182165404
JOH-UNI-c7afdb96-4,43.98549000000001,0,12.217816200554294
JOH-UNI-c7afdb96-5,31.82088,0,12.03663735967638
JOH-UNI-c7afdb96-6,-8.282147,0,12.191820830183925
JOH-UNI-c7afdb96-7,1.604914,0,11.986465419501133
JOH-UNI-c7afdb96-8,5.884684,0,11.874220521541949
JOH-UNI-c7afdb96-9,-9.470972,0,13.380201460813383
JOH-UNI-c7afdb96-10,21.7555,0,13.401034794146714
JOH-UNI-c7afdb96-11,21.51773,0,11.897114984882846
JOH-UNI-c7afdb96-12,21.577170000000002,0,11.938240583270344
JOH-UNI-c7afdb96-13,-0.2575788,0,11.923487339380195
JOH-UNI-c7afdb96-14,-16.20765,0,12.75534969663307
JOH-UNI-c7afdb96-16,-3.0009605,0,12.299845801778524
AAR-POS-dddeddbf-1,21.22053,0,11.576028901153359
AAR-POS-dddeddbf-2,9.609669,0,12.956948583356409
AAR-POS-dddeddbf-3,-22.07252,0,12.23332955404384
AAR-POS-dddeddbf-4,-8.71805,0,12.089914965986395
AAR-POS-dddeddbf-5,2.6352290000000003,0,13.02207805807508
NIC-BIO-a68395b7-5,-24.75303,0,12.40580215419501
LON-WEI-8f408cad-1,51.42713,1,11.581871378180905
LON-WEI-8f408cad-2,103.96275,1,13.632741481936105
LON-WEI-8f408cad-3,99.55991999999999,1,12.201233369376554
LON-WEI-8f408cad-4,103.54665,1,13.127883729325829
LON-WEI-8f408cad-5,98.99805500000001,1,11.368037079029143
LON-WEI-8f408cad-7,99.437475,1,11.367646132527087
LON-WEI-8f408cad-8,27.208785,0,13.253580719324765
LON-WEI-8f408cad-9,8.796061,0,13.279249181153945
LON-WEI-8f408cad-10,7.0507175,0,13.556244724741747
MAT-POS-bfefc3ea-3,11.49197,0,12.865835832037131
DRA-CSI-7ec17797-18,-70.993625,0,13.06056505190938
SWA-SYN-d2e6fa14-9,-1.915052,0,12.624242449294533
IND-SYN-6c8299e8-7,1.001533,0,13.268857470345356
MED-COV-4280ac29-5,29.89257000000001,0,12.974137596315774
MED-COV-4280ac29-10,15.19846,0,11.377513609259644
MED-COV-4280ac29-12,80.75489,1,11.61148726884387
MED-COV-4280ac29-13,93.8952,1,11.644926894694212
MED-COV-4280ac29-14,5.54785,0,12.241690759637187
MED-COV-4280ac29-15,108.2425,1,11.434510228027545
MED-COV-4280ac29-17,16.53906,0,12.871735205333977
MED-COV-4280ac29-22,-19.6786,0,12.542602355757117
MED-COV-4280ac29-25,51.63916500000001,1,11.576276222872682
MED-COV-4280ac29-26,0.985713,0,12.500575239355
MED-COV-4280ac29-30,99.56464,1,12.283218301209375
MED-COV-4280ac29-31,98.5734,1,11.58211718990218
MED-COV-4280ac29-33,99.86431,1,11.537189461187547
MED-COV-4280ac29-37,95.084965,1,11.592971354191661
LON-WEI-b8d98729-1,11.321835,0,13.66045382968002
LON-WEI-b8d98729-2,24.534565,0,13.720530150331733
LON-WEI-b8d98729-4,2.6341365000000003,0,12.043038391282439
LON-WEI-b8d98729-5,-0.25311465,0,14.227606378409954
LON-WEI-b8d98729-6,7.747043,0,13.14637907323423
LON-WEI-b8d98729-7,23.00163,0,13.073585066895852
LON-WEI-b8d98729-8,6.899891,0,13.658091992600019
LON-WEI-b8d98729-9,34.85545,0,13.45822196239607
LON-WEI-b8d98729-10,15.905629999999999,0,13.228874226789992
LON-WEI-b8d98729-11,12.105545,0,13.484967718568909
LON-WEI-b8d98729-12,30.56822,0,13.33846378005935
LON-WEI-b8d98729-13,8.125432,0,13.564414997480473
LON-WEI-b8d98729-14,3.4251834999999997,0,13.50623507968002
LON-WEI-b8d98729-15,43.080275,0,13.526107449924414
LON-WEI-b8d98729-16,11.734435000000001,0,13.632655265810028
LON-WEI-b8d98729-17,63.733785,1,13.582280311446073
LON-WEI-b8d98729-18,12.477995,0,13.756294826572606
LON-WEI-b8d98729-19,9.734811500000001,0,13.514040043116525
LON-WEI-b8d98729-20,4.7055155,0,13.770945412887375
LON-WEI-b8d98729-21,19.534229999999997,0,13.402512873204836
LON-WEI-b8d98729-22,26.09074,0,13.43459276420496
LON-WEI-b8d98729-23,16.13711,0,13.172701365268333
LON-WEI-b8d98729-24,32.28805,0,13.3520976106492
LON-WEI-b8d98729-25,15.369845000000002,0,13.508231607457798
LON-WEI-b8d98729-26,10.390333,0,13.611361515285127
LON-WEI-b8d98729-27,60.67628000000001,1,13.350576262912574
LON-WEI-b8d98729-28,12.22758,0,13.49068600228157
LON-WEI-b8d98729-29,7.068751,0,13.635619313569048
LON-WEI-b8d98729-30,7.00835,0,13.708466946963973
LON-WEI-b8d98729-31,0.77179215,0,13.231236063869991
LON-WEI-b8d98729-32,11.379195,0,13.1821437494751
LON-WEI-b8d98729-33,22.655935,0,13.505621570789321
LON-WEI-b8d98729-34,2.3849765,0,11.617422752311821
LON-WEI-b8d98729-35,18.359560000000002,0,13.526888931900432
LON-WEI-b8d98729-36,31.816609999999997,0,14.084220006582155
LON-WEI-b8d98729-37,25.435879999999997,0,13.502798485134795
LON-WEI-b8d98729-38,59.25836500000001,1,13.584642148526076
LON-WEI-b8d98729-39,38.632575,0,13.647731796422274
LON-WEI-b8d98729-40,22.24457,0,13.575596839044259
LON-WEI-b8d98729-41,22.04782,0,13.358746535651298
LON-WEI-b8d98729-42,13.24039,0,13.853400258251447
LON-WEI-b8d98729-43,23.43133,0,13.601919131078358
LON-WEI-b8d98729-44,25.263735,0,13.436954601284961
LON-WEI-b8d98729-45,3.935542,0,13.803025303887498
LON-WEI-b8d98729-46,21.050805,0,13.746852442365837
LON-WEI-b8d98729-47,27.04619000000001,0,13.423374616822038
LON-WEI-b8d98729-48,10.6954605,0,13.805387140967493
MAT-POS-916a2c5a-1,99.242285,1,12.224891266691866
MAT-POS-916a2c5a-2,92.667755,1,12.401185279667425
MAT-POS-916a2c5a-3,92.87661,1,13.476342857212265
MAT-POS-916a2c5a-4,54.07171999999999,1,12.963739292013102
REN-UFA-aaaed2d6-3,10.25509,0,12.819961104812293
REN-UFA-aaaed2d6-5,-2.8297705,0,12.80367283950617
REN-UFA-aaaed2d6-6,-0.8029685000000001,0,12.789429642227258
JOO-IND-6372a4f3-2,-16.87734,0,12.606476659763999
JOO-IND-6372a4f3-4,3.347547,0,11.59600607879107
JOO-IND-6372a4f3-6,29.471705,0,12.858632470345304
JOO-IND-b13e14cc-1,14.52348,0,11.706735323759133
JOO-IND-b13e14cc-2,16.18234,0,12.937645959656694
KUS-THE-322b9b63-5,2.2273706,0,11.694183811201755
KUS-THE-322b9b63-7,-0.405427745,0,11.750207728829212
KUS-THE-322b9b63-14,6.5100115,0,14.602604704798967
KUS-THE-322b9b63-16,3.8341885,0,13.568814838673456
JUA-UNI-bc099708-5,9.484211,0,12.70571160871756
WAR-XCH-72a8c209-5,7.357533,0,12.086687325220876
WAR-XCH-72a8c209-9,-0.8240940000000001,0,12.100576214109767
WAR-XCH-72a8c209-10,-8.668108,0,11.886129036491141
NEH-REV-107bcf72-5,74.50492,1,11.433014802390705
MIH-UNI-e573136b-5,102.5626,1,11.571868401362307
SER-UNI-985a0e14-4,46.58644,0,5.878469407059324
TIM-UNK-6bd61028-2,7.440460499999999,0,12.035929547745026
JAR-KUA-672ec752-1,7.8457765,0,12.756897990677752
JAR-KUA-672ec752-3,0.3211872,0,12.43936255983875
WAR-XCH-bdd24732-16,31.79157,0,12.0487015203745
WAR-XCH-79d12f6e-4,59.26949000000001,1,12.27050138573948
WAR-XCH-79d12f6e-6,101.1492,1,12.702761147154336
WAR-XCH-b0339bbe-3,18.13637,0,11.553947785419648
WAR-XCH-b0339bbe-19,71.485475,1,11.822941545870005
RAI-NOV-2f6a9876-1,-10.82869,0,13.224917013101535
RAI-NOV-2f6a9876-5,7.520213,0,12.969623842592592
RAI-NOV-2f6a9876-7,6.0471815000000015,0,14.658507002357108
JAR-IMP-ed466bb3-13,8.227742,0,13.092606135046609
SIM-SYN-f15aaa3a-1,108.1038,1,11.758815577960599
SIM-SYN-3099a863-1,2.60272495,0,12.7553319000963
MAK-UNK-0d6072ac-4,3.9667165,0,11.024956621460953
MAK-UNK-0d6072ac-20,1.8437938999999999,0,11.177178843683171
MAK-UNK-0d6072ac-21,3.370455,0,11.13625669704674
STU-CHA-83dacf15-1,60.293165,1,11.638015348178726
STU-CHA-7b3b91d5-1,77.900525,1,12.392256697926836
STU-CHA-6cae54d3-1,78.95156999999998,1,12.342627068297208
TOB-UNK-c2aba166-1,27.16465,0,11.166538879440665
TOB-UNK-c2aba166-2,-14.95015,0,11.180427768329556
MAK-UNK-23561bf6-1,-20.6063,0,12.18289446334089
NAU-LAT-f723e322-4,2.885148,0,11.946842403628118
PAU-UNI-8cdd41c7-1,69.11789,1,11.46171867614508
TAM-UNI-d1c3dd9f-5,62.504155000000004,1,11.78458029281633
TAM-UNI-d1c3dd9f-12,32.381265,0,12.193237700223735
TAM-UNI-d1c3dd9f-18,43.35726,0,11.582684223878307
JAN-GHE-bf40f168-2,-6.3045800000000005,0,13.44664523529929
MAK-UNK-af83ef51-1,15.749254999999998,0,11.559507865902305
MAK-UNK-af83ef51-2,60.7384,1,11.529562642209267
MAK-UNK-af83ef51-6,90.52429000000001,1,11.470475945811446
NIM-UNI-ed9fc491-4,41.166635,0,13.294373038777804
GIA-UNK-20b63697-2,102.98405,1,11.7739728960914
GIA-UNK-20b63697-6,98.14296999999999,1,11.790501821711235
ANT-OPE-c0c3e7cc-1,9.994081,0,11.573968446576671
FRA-BIO-8bf1eac9-1,7.697417999999999,0,13.091052847064752
FRA-BIO-8bf1eac9-2,-20.757195,0,4.718341675483284
FRA-BIO-8bf1eac9-3,-0.69724875,0,12.994851643982306
FRA-BIO-8bf1eac9-4,1.327189,0,12.822340911303305
FRA-BIO-8bf1eac9-5,4.8479515,0,11.21028264186333
FRA-BIO-8bf1eac9-6,9.5181395,0,11.86662140050878
FRA-BIO-8bf1eac9-7,16.4578375,0,11.585515674880964
FRA-BIO-8bf1eac9-8,1.3426185,0,12.650411799833698
FRA-BIO-8bf1eac9-9,26.383809999999997,0,11.357158997858402
FRA-BIO-8bf1eac9-10,-9.811537,0,12.087855433457436
FRA-BIO-8bf1eac9-12,2.6636395,0,12.442424027691883
BEN-DND-031a96cc-8,-18.74687,0,11.874452003023432
ANT-OPE-d972fbad-1,11.4243,0,12.777161870031707
AUS-ARG-7cfdce8f-1,-1.185928,0,5.819209419879062
AUS-ARG-7cfdce8f-15,14.09733,0,11.828953357728818
ANT-OPE-ab37bd51-1,22.53145,0,11.705269746787605
ANT-OPE-ab37bd51-2,0.7435621,0,11.629179264298312
CAS-DEP-751a2458-2,-36.7795575,0,9.499798122952884
BRU-LEF-cf996d6c-1,-26.98675,0,12.3599640792531
LUI-IND-2c46affe-3,-0.33226300000000003,0,12.52171166585554
ANT-OPE-7824651a-1,2.925561,0,12.950206846257535
MAK-UNK-129dcd6f-9,-23.32078,0,12.419846566355856
MAK-UNK-129dcd6f-12,-23.02358,0,12.295459829788001
MAK-UNK-30aad1f1-12,-3.6965660000000002,0,11.916229177805901
NIM-UNI-02269248-3,1.3622049999999999,0,11.456595292849872
VIJ-CYC-1a381570-3,9.7906775,0,14.064596257056296
VIJ-CYC-1a381570-5,-0.9716629000000001,0,11.794164234768493
VIJ-CYC-1a381570-10,6.835744,0,11.729659196815998
VIJ-CYC-1a381570-11,-0.249829325,0,11.786826271805529
VIJ-CYC-1a381570-12,-13.98851,0,12.316048625513362
VIJ-CYC-1a381570-13,-7.76699,0,12.551436096246666
DAR-DIA-fb20be43-4,102.4596,1,11.574061634346625
DAR-DIA-fb20be43-6,93.13343,1,11.629585050324588
DAR-DIA-fb20be43-7,90.85900500000001,1,11.649098365292447
MAR-UNI-9ca61fdc-1,-4.3947805,0,10.984836554622357
MAK-UNK-10572812-7,-21.485273499999998,0,13.602196775203044
MAK-UNK-10572812-16,7.5743050000000025,0,13.581163096603074
WAR-XCH-b6889685-20,7.410342999999999,0,11.214107043326363
WAR-XCH-b6889685-23,-1.56316695,0,11.222005891666024
WAR-XCH-b6889685-25,5.618161499999999,0,11.313946438718178
WAR-XCH-b6889685-26,8.084010000000001,0,12.926363781647767
WAR-XCH-b6889685-27,-0.83843525,0,11.316856609731026
WAR-XCH-b6889685-29,9.570041999999999,0,11.292933707236696
WAR-XCH-b6889685-30,7.221466499999999,0,11.320416297906101
WAR-XCH-b72a1bbc-1,-25.91639,0,11.081292359536409
WAR-XCH-b72a1bbc-4,8.579353,0,11.113048784328546
WAR-XCH-b72a1bbc-7,8.4662485,0,11.248568869933548
WAR-XCH-b72a1bbc-8,-11.99108,0,11.352608125346427
WAR-XCH-b72a1bbc-9,6.8180065,0,11.14994020159334
WAR-XCH-b72a1bbc-10,7.786803999999999,0,11.297153544361127
WAR-XCH-b72a1bbc-11,0.117096,0,11.325214768850925
WAR-XCH-b72a1bbc-14,7.0347610000000005,0,11.1386913494354
WAR-XCH-b72a1bbc-15,1.6450275,0,11.27939369986552
WAR-XCH-b72a1bbc-16,17.089435,0,11.2599717298941
WAR-XCH-b72a1bbc-18,-15.950070000000002,0,11.260713072855722
WAR-XCH-b72a1bbc-19,-2.5821175,0,11.31212477803366
WAR-XCH-b72a1bbc-20,-0.98737295,0,11.336569222478106
WAR-XCH-b72a1bbc-23,-23.12265,0,11.185638259363076
WAR-XCH-b72a1bbc-39,-25.817320000000002,0,11.22568111740044
WAR-XCH-b72a1bbc-48,-17.79275,0,11.28060590618512
WAR-XCH-b72a1bbc-49,6.021047,0,11.2541095088096
GAB-REV-4a4e2ff3-20,12.05787,0,14.16059291659986
JON-UIO-066ce08b-3,3.5151980000000003,0,12.026509353741494
JON-UIO-066ce08b-7,-31.424609999999998,0,13.226474439995366
JON-UIO-066ce08b-9,6.7028125,0,13.79568333280409
ALE-UNK-fca05062-1,12.97443,0,13.824468469754573
ALE-UNK-fca05062-2,6.715155499999999,0,13.867316916540332
ALE-UNK-fca05062-3,7.2497905,0,11.793070515243134
ALE-UNK-fca05062-4,-0.0737995,0,11.570470364071555
ALE-UNK-fca05062-9,-2.742432,0,11.953293729528847
BAR-COM-4e090d3a-2,2.6895284999999998,0,13.08599285084404
BAR-COM-4e090d3a-3,7.2804715,0,12.376794935196813
BAR-COM-4e090d3a-4,4.442346,0,12.183365824724953
BAR-COM-4e090d3a-5,15.83119,0,12.138066940925436
BAR-COM-4e090d3a-6,54.131159999999994,1,12.729141313932981
BAR-COM-4e090d3a-7,-28.016640000000002,0,12.732396541950115
BAR-COM-4e090d3a-8,-16.50485,0,12.553034874443606
BAR-COM-4e090d3a-9,8.282581500000001,0,12.907355914588056
BAR-COM-4e090d3a-10,7.826430999999999,0,13.8909889333011
BAR-COM-4e090d3a-11,10.109647,0,12.125543840244037
BAR-COM-4e090d3a-12,4.242857,0,12.946238189720333
BAR-COM-4e090d3a-14,2.959074,0,12.137517006802721
BAR-COM-4e090d3a-15,6.8988229999999975,0,12.206085538404784
BAR-COM-4e090d3a-16,10.204080000000001,0,13.06960656021668
BAR-COM-4e090d3a-19,50.62413,1,12.609061511580448
BAR-COM-4e090d3a-20,0.913150745,0,12.369429169816073
BAR-COM-4e090d3a-21,6.193357,0,12.230266439909297
BAR-COM-4e090d3a-22,-23.12265,0,11.956298107205846
BAR-COM-4e090d3a-23,-5.294053,0,12.125022656649639
BAR-COM-4e090d3a-26,11.21458,0,12.65162005542958
BAR-COM-4e090d3a-27,7.60848,0,12.338355367259135
BAR-COM-4e090d3a-29,13.889439999999999,0,12.246412351977828
BAR-COM-4e090d3a-30,-1.10957139,0,12.254978741496599
BAR-COM-4e090d3a-31,0.70134785,0,12.63410319416768
BAR-COM-4e090d3a-34,2.0355695,0,12.323232001133785
BAR-COM-4e090d3a-35,-21.715870000000002,0,12.195766140975827
BAR-COM-4e090d3a-36,11.92788,0,12.407826121189215
BAR-COM-4e090d3a-38,-2.37765,0,12.636919721592342
BAR-COM-4e090d3a-39,22.773735000000002,0,11.96121236457546
BAR-COM-4e090d3a-40,-28.853240000000003,0,12.339108875031496
BAR-COM-4e090d3a-42,-12.42811,0,12.382669963046947
BAR-COM-4e090d3a-43,11.692045,0,12.507581097253716
BAR-COM-4e090d3a-44,8.341589,0,12.979606530718092
BAR-COM-4e090d3a-45,5.1871410000000004,0,12.347815885613509
BAR-COM-4e090d3a-47,8.123636999999999,0,12.688388447971782
BAR-COM-4e090d3a-48,-12.80444,0,12.067045032021582
BAR-COM-4e090d3a-49,5.959332,0,12.032823601662885
BAR-COM-4e090d3a-50,20.725179999999998,0,11.939910714285714
BAR-COM-4e090d3a-51,6.741156,0,12.452733878675435
BAR-COM-4e090d3a-52,36.17991,0,12.059046359244668
BAR-COM-4e090d3a-53,16.96057,0,12.280008660871756
BAR-COM-4e090d3a-54,1.21745595,0,11.987901667717376
BAR-COM-4e090d3a-55,-20.566670000000002,0,13.081243386243385
BAR-COM-4e090d3a-56,3.229184,0,12.798874244142098
BAR-COM-4e090d3a-57,49.7127,0,13.034071850343464
BAR-COM-4e090d3a-58,13.5716,0,11.923627015621063
BAR-COM-4e090d3a-60,6.8155425,0,11.863839206979089
BAR-COM-4e090d3a-61,-2.045671,0,11.913023484084992
BAR-COM-4e090d3a-62,2.682852,0,12.366220710506425
BAR-COM-4e090d3a-63,-40.14266,0,12.182901292046767
BAR-COM-4e090d3a-64,6.319301,0,14.501176764336483
BAR-COM-4e090d3a-65,5.8179940000000006,0,12.349189499874024
BAR-COM-4e090d3a-66,3.916605,0,12.292434375188705
BAR-COM-4e090d3a-68,10.38241,0,12.100000787351975
BAR-COM-4e090d3a-69,8.282088499999999,0,12.055100781013374
STE-KUL-2e0d2e88-1,18.06401,0,11.869396501866742
STE-KUL-2e0d2e88-2,4.690442,0,12.483381762637716
ALE-HEI-f28a35b5-1,21.06202,0,11.68408163265306
ALE-HEI-f28a35b5-4,7.324259,0,11.480007558578984
ALE-HEI-f28a35b5-5,-0.0293793,0,11.591118669690099
GAB-REV-70cc3ca5-3,-27.105209999999996,0,11.865740940290001
GAB-REV-70cc3ca5-4,-18.34019,0,12.057064751826653
GAB-REV-70cc3ca5-6,-10.42203,0,12.699457917056222
GAB-REV-70cc3ca5-8,17.302229999999998,0,12.89458034139582
GAB-REV-70cc3ca5-13,-15.3538,0,11.755606575963716
GAB-REV-70cc3ca5-18,4.267136,0,12.043716458805745
GAB-REV-70cc3ca5-20,10.89574,0,11.934084585222982
GAB-REV-70cc3ca5-21,-24.270401,0,11.892028096362512
GAB-REV-70cc3ca5-22,13.139165,0,11.977855463172922
PET-SGC-2e937068-1,-15.77174,0,13.41077112285508
ALV-UNI-7ff1a6f9-14,0.9425473,0,13.386279890744175
ALV-UNI-7ff1a6f9-22,-1.0044989,0,13.373934211731832
ALV-UNI-7ff1a6f9-43,1.3437569999999999,0,13.189745906116755
ALV-UNI-7ff1a6f9-45,8.233209,0,12.078129566641474
ALV-UNI-7ff1a6f9-46,3.4262504999999996,0,12.660026889657015
ALV-UNI-7ff1a6f9-47,6.0932985,0,12.125642321743513
PET-SGC-a8a902d9-1,4.2422005,0,12.565734284454525
BEN-DND-362d364a-10,48.92015,0,12.167223770681113
DAV-CRI-14a23e73-1,94.62259,1,11.42209284959993
DAV-CRI-3edb475e-4,51.57519,1,11.05220379818594
DAV-CRI-3edb475e-6,74.487765,1,12.984450174617171
MAK-UNK-b1d4dcd7-3,-13.82419,0,12.490428237669468
FAR-UNI-a04c1544-1,2.6138002,0,12.646734414074784
MAK-UNK-9159f8ed-4,3.701804,0,12.159981153439848
MAK-UNK-9159f8ed-6,5.1890295,0,12.45994811350466
MAK-UNK-9159f8ed-7,35.68456,0,12.348837002393552
PET-SGC-abcbce68-1,-23.7765,0,11.478638262390966
